action,table,rows_accessed,status,timestamp,risk_label
UPDATE,payments,9500,failed,2026-03-24 01:27:39.074629,1
EXPORT,payments,5287,failed,2026-03-25 02:44:39.074629,1
UPDATE,users,5704,failed,2026-03-25 17:58:39.074629,1
INSERT,users,9154,success,2026-03-24 02:17:39.074629,0
UPDATE,payments,3493,failed,2026-03-26 13:03:39.074629,0
DELETE,logs,8617,failed,2026-03-30 16:21:39.074629,1
EXPORT,orders,550,failed,2026-03-26 13:35:39.074629,0
SELECT,logs,6474,success,2026-03-29 12:39:39.074629,0
EXPORT,users,3665,failed,2026-03-25 05:00:39.074629,1
INSERT,orders,5604,success,2026-03-24 07:31:39.075636,0
EXPORT,payments,6169,failed,2026-03-30 10:51:39.075636,1
SELECT,orders,4767,success,2026-03-28 12:13:39.075636,0
UPDATE,users,7186,success,2026-03-27 19:34:39.075636,0
DELETE,users,6527,success,2026-03-24 02:29:39.075636,1
DELETE,orders,8405,failed,2026-03-26 10:17:39.075636,1
UPDATE,orders,9868,success,2026-03-27 22:24:39.075636,0
DELETE,orders,7555,success,2026-03-27 15:18:39.075636,0
DELETE,logs,8450,failed,2026-03-29 22:41:39.075636,1
SELECT,users,5148,success,2026-03-25 01:02:39.075636,0
DELETE,orders,8556,failed,2026-03-27 06:29:39.075636,1
SELECT,payments,3749,failed,2026-03-26 09:37:39.075636,0
INSERT,users,2290,success,2026-03-29 20:12:39.075636,0
SELECT,payments,6407,success,2026-03-30 14:53:39.075636,0
SELECT,orders,8678,success,2026-03-28 00:57:39.075636,0
SELECT,logs,4575,success,2026-03-30 16:41:39.075636,0
SELECT,users,3220,success,2026-03-25 20:47:39.075636,0
DELETE,logs,5447,failed,2026-03-30 08:48:39.075636,1
INSERT,orders,9969,failed,2026-03-30 00:04:39.075636,1
UPDATE,logs,184,success,2026-03-27 18:14:39.075636,0
EXPORT,orders,8311,failed,2026-03-30 17:05:39.075636,1
UPDATE,users,7205,failed,2026-03-28 12:24:39.075636,1
INSERT,users,7708,failed,2026-03-25 12:32:39.075636,1
SELECT,logs,5700,success,2026-03-27 01:18:39.075636,0
EXPORT,payments,9288,success,2026-03-24 02:10:39.075636,1
UPDATE,orders,6770,success,2026-03-27 00:00:39.075636,0
DELETE,logs,3751,failed,2026-03-26 17:55:39.075636,0
DELETE,users,2862,failed,2026-03-29 15:47:39.075636,1
SELECT,users,6985,failed,2026-03-27 23:44:39.075636,1
EXPORT,payments,6379,success,2026-03-25 08:40:39.075636,1
INSERT,logs,6971,failed,2026-03-29 15:05:39.075636,1
DELETE,users,8989,failed,2026-03-24 01:13:39.077161,1
INSERT,payments,7665,success,2026-03-29 01:00:39.077161,0
EXPORT,payments,9737,failed,2026-03-25 15:34:39.077161,1
DELETE,orders,8285,failed,2026-03-28 01:28:39.077161,1
DELETE,payments,1081,failed,2026-03-30 08:08:39.077161,0
INSERT,orders,2459,success,2026-03-29 16:45:39.077161,0
SELECT,orders,4720,failed,2026-03-29 10:12:39.077161,0
UPDATE,payments,583,success,2026-03-27 02:37:39.077161,0
EXPORT,users,1785,failed,2026-03-27 20:09:39.077161,1
INSERT,orders,358,success,2026-03-24 00:20:39.077161,0
SELECT,payments,8196,failed,2026-03-28 09:56:39.077161,1
EXPORT,payments,9689,failed,2026-03-27 01:39:39.077161,1
DELETE,logs,1208,success,2026-03-27 14:08:39.077161,0
EXPORT,orders,807,success,2026-03-24 02:04:39.077161,0
UPDATE,orders,9053,success,2026-03-26 10:39:39.077161,0
UPDATE,logs,7700,success,2026-03-27 05:48:39.077161,0
SELECT,users,9174,success,2026-03-29 21:56:39.077161,0
SELECT,logs,9533,success,2026-03-28 02:21:39.077161,0
SELECT,payments,4808,success,2026-03-27 18:53:39.077161,0
EXPORT,users,1869,success,2026-03-29 10:06:39.077161,1
UPDATE,logs,6073,success,2026-03-26 21:20:39.077161,0
UPDATE,logs,6772,failed,2026-03-29 05:19:39.077161,1
SELECT,payments,2766,failed,2026-03-25 16:51:39.077161,0
SELECT,users,7207,failed,2026-03-27 22:33:39.077161,1
DELETE,payments,2963,failed,2026-03-28 15:38:39.078179,0
SELECT,users,3045,failed,2026-03-27 10:37:39.078179,0
EXPORT,orders,3888,success,2026-03-30 02:25:39.078179,1
DELETE,payments,1124,failed,2026-03-27 20:40:39.078179,0
DELETE,users,2483,failed,2026-03-25 05:16:39.078179,1
SELECT,users,118,success,2026-03-24 20:56:39.078179,0
INSERT,users,8204,success,2026-03-27 18:20:39.078179,0
UPDATE,orders,397,failed,2026-03-30 01:28:39.078179,0
EXPORT,payments,3511,failed,2026-03-25 14:33:39.078179,1
DELETE,users,3825,success,2026-03-28 23:50:39.078179,1
UPDATE,orders,1977,failed,2026-03-24 01:26:39.078179,0
UPDATE,users,2448,failed,2026-03-25 21:54:39.078179,0
DELETE,orders,2547,failed,2026-03-27 19:22:39.078179,0
DELETE,logs,1491,failed,2026-03-26 21:53:39.078179,0
EXPORT,orders,8368,success,2026-03-29 08:48:39.078179,1
UPDATE,users,4042,success,2026-03-24 01:43:39.078179,0
INSERT,users,2760,success,2026-03-25 12:22:39.078179,0
UPDATE,orders,2726,success,2026-03-24 19:15:39.078179,0
INSERT,orders,1931,success,2026-03-27 11:54:39.078179,0
SELECT,logs,317,success,2026-03-28 01:07:39.078179,0
SELECT,payments,609,failed,2026-03-24 07:50:39.078179,0
INSERT,logs,6677,success,2026-03-24 06:32:39.078179,0
SELECT,logs,5726,failed,2026-03-26 14:36:39.078179,1
UPDATE,orders,8977,failed,2026-03-30 09:16:39.078179,1
DELETE,logs,1437,success,2026-03-28 14:40:39.078179,0
SELECT,logs,6756,success,2026-03-29 03:15:39.078179,0
SELECT,payments,3084,success,2026-03-28 14:39:39.078179,0
EXPORT,logs,8744,success,2026-03-29 11:53:39.078179,1
UPDATE,payments,8872,failed,2026-03-27 17:47:39.078179,1
INSERT,payments,947,failed,2026-03-26 17:54:39.078179,0
EXPORT,payments,7242,success,2026-03-29 18:00:39.078179,1
SELECT,payments,8010,success,2026-03-24 14:44:39.078179,0
UPDATE,payments,5236,failed,2026-03-28 06:56:39.079178,1
EXPORT,users,1681,success,2026-03-25 07:22:39.079178,1
DELETE,payments,8556,failed,2026-03-25 19:08:39.079178,1
DELETE,logs,5326,failed,2026-03-28 14:29:39.079178,1
DELETE,payments,109,failed,2026-03-25 09:27:39.079178,0
UPDATE,logs,6692,success,2026-03-23 20:37:39.079178,0
SELECT,logs,2113,failed,2026-03-28 00:22:39.079178,0
INSERT,logs,2906,failed,2026-03-29 04:03:39.079178,0
SELECT,payments,8841,success,2026-03-27 16:04:39.079178,0
SELECT,orders,4561,failed,2026-03-30 18:35:39.079178,0
SELECT,payments,8740,success,2026-03-24 12:18:39.079178,0
UPDATE,logs,9767,failed,2026-03-28 02:15:39.079178,1
UPDATE,logs,1684,failed,2026-03-25 22:23:39.079178,0
EXPORT,users,8083,failed,2026-03-25 13:39:39.079178,1
SELECT,orders,8089,failed,2026-03-28 20:27:39.079178,1
SELECT,users,4987,success,2026-03-27 05:28:39.079178,0
UPDATE,orders,4688,failed,2026-03-28 15:36:39.079178,0
SELECT,orders,2510,failed,2026-03-29 21:47:39.079178,0
UPDATE,payments,5244,failed,2026-03-24 01:31:39.079178,1
EXPORT,logs,3508,failed,2026-03-27 07:10:39.079178,1
SELECT,payments,4155,failed,2026-03-24 23:51:39.079178,0
EXPORT,users,4732,failed,2026-03-26 13:56:39.079178,1
INSERT,orders,9231,failed,2026-03-27 13:36:39.079178,1
INSERT,payments,1629,failed,2026-03-25 01:15:39.079178,0
INSERT,orders,3996,failed,2026-03-29 10:16:39.079178,0
SELECT,logs,3160,failed,2026-03-27 23:49:39.079178,0
SELECT,users,7399,failed,2026-03-30 01:04:39.079178,1
SELECT,logs,1842,success,2026-03-26 14:55:39.079178,0
EXPORT,logs,4742,success,2026-03-27 07:24:39.079178,1
DELETE,orders,9512,success,2026-03-27 06:24:39.079178,0
DELETE,logs,1747,failed,2026-03-26 04:08:39.079178,0
DELETE,users,8470,success,2026-03-30 02:27:39.079178,1
SELECT,payments,4918,failed,2026-03-26 05:16:39.079178,0
EXPORT,payments,3552,failed,2026-03-25 21:57:39.079178,1
EXPORT,users,4841,failed,2026-03-26 00:41:39.079178,1
DELETE,users,7320,success,2026-03-27 21:56:39.079178,1
DELETE,payments,395,success,2026-03-23 20:49:39.079178,0
EXPORT,orders,135,success,2026-03-27 03:20:39.079178,0
UPDATE,logs,7318,success,2026-03-28 03:03:39.079178,0
DELETE,logs,6106,failed,2026-03-30 05:49:39.079178,1
INSERT,orders,241,failed,2026-03-24 07:10:39.079178,0
UPDATE,payments,6573,success,2026-03-27 19:43:39.079178,0
SELECT,payments,2351,failed,2026-03-26 05:40:39.079178,0
EXPORT,payments,5464,success,2026-03-30 07:17:39.079178,1
SELECT,users,5429,failed,2026-03-24 19:34:39.079178,1
DELETE,logs,9160,failed,2026-03-25 18:46:39.079178,1
UPDATE,payments,3954,failed,2026-03-23 23:53:39.079178,0
DELETE,payments,4534,failed,2026-03-24 08:06:39.079178,0
UPDATE,users,8655,success,2026-03-29 15:39:39.080687,0
SELECT,orders,1350,failed,2026-03-24 23:16:39.080687,0
EXPORT,logs,7348,success,2026-03-26 01:19:39.080687,1
DELETE,orders,2198,failed,2026-03-27 02:03:39.080687,0
DELETE,orders,1352,success,2026-03-27 14:10:39.080687,0
INSERT,payments,4089,failed,2026-03-25 22:27:39.080687,0
DELETE,users,4979,failed,2026-03-24 00:10:39.080687,1
EXPORT,users,8880,failed,2026-03-25 01:38:39.080687,1
SELECT,orders,1337,success,2026-03-24 11:38:39.080687,0
UPDATE,orders,2603,success,2026-03-24 14:02:39.080687,0
SELECT,users,4367,success,2026-03-26 18:07:39.080687,0
INSERT,logs,2702,success,2026-03-24 19:29:39.080687,0
SELECT,logs,3414,success,2026-03-26 04:50:39.080687,0
SELECT,users,3535,success,2026-03-27 03:13:39.080687,0
SELECT,users,7479,failed,2026-03-27 14:51:39.080687,1
SELECT,logs,3991,failed,2026-03-24 23:54:39.080687,0
INSERT,logs,8131,failed,2026-03-25 14:25:39.080687,1
DELETE,payments,4254,failed,2026-03-30 06:18:39.080687,0
UPDATE,payments,2861,failed,2026-03-27 12:21:39.080687,0
DELETE,logs,7198,failed,2026-03-26 13:12:39.080687,1
DELETE,users,3321,success,2026-03-26 15:49:39.080687,1
EXPORT,users,6158,success,2026-03-28 13:15:39.080687,1
DELETE,users,489,success,2026-03-30 00:05:39.080687,1
UPDATE,payments,4653,success,2026-03-28 16:01:39.080687,0
EXPORT,logs,8277,failed,2026-03-27 18:44:39.080687,1
EXPORT,orders,4979,failed,2026-03-28 12:00:39.080687,1
SELECT,orders,8474,success,2026-03-23 22:46:39.080687,0
DELETE,users,5726,success,2026-03-29 19:58:39.080687,1
INSERT,users,2419,success,2026-03-30 01:50:39.080687,0
INSERT,logs,1077,failed,2026-03-24 18:23:39.080687,0
INSERT,payments,9163,failed,2026-03-24 12:37:39.080687,1
EXPORT,orders,7223,success,2026-03-27 04:36:39.080687,1
EXPORT,users,3827,failed,2026-03-25 22:04:39.080687,1
INSERT,logs,7134,failed,2026-03-27 02:25:39.080687,1
SELECT,logs,4124,success,2026-03-30 13:55:39.080687,0
DELETE,payments,5025,success,2026-03-24 06:51:39.080687,0
SELECT,payments,8054,failed,2026-03-28 08:27:39.080687,1
INSERT,users,6640,failed,2026-03-26 20:30:39.080687,1
SELECT,users,389,success,2026-03-29 15:05:39.080687,0
DELETE,payments,2594,failed,2026-03-26 04:44:39.081702,0
SELECT,users,3635,failed,2026-03-24 13:13:39.081702,0
EXPORT,orders,1205,success,2026-03-25 00:17:39.081702,1
SELECT,users,8572,failed,2026-03-24 17:49:39.081702,1
UPDATE,users,6013,failed,2026-03-29 04:00:39.081702,1
UPDATE,orders,1120,failed,2026-03-27 16:51:39.081702,0
EXPORT,payments,584,failed,2026-03-30 00:47:39.081702,0
DELETE,orders,3501,failed,2026-03-29 09:38:39.081702,0
SELECT,users,8891,success,2026-03-27 19:21:39.081702,0
UPDATE,users,3269,success,2026-03-28 18:52:39.081702,0
EXPORT,orders,9947,failed,2026-03-27 11:51:39.081702,1
INSERT,users,4814,success,2026-03-29 13:47:39.081702,0
INSERT,orders,6674,failed,2026-03-26 20:45:39.081702,1
UPDATE,users,444,success,2026-03-29 04:11:39.081702,0
SELECT,orders,4431,failed,2026-03-29 09:24:39.081702,0
SELECT,logs,8951,success,2026-03-29 01:52:39.081702,0
SELECT,orders,4262,failed,2026-03-25 16:09:39.081702,0
INSERT,logs,6409,success,2026-03-29 00:27:39.081702,0
DELETE,orders,9045,failed,2026-03-24 23:25:39.081702,1
EXPORT,orders,9219,success,2026-03-26 03:00:39.081702,1
DELETE,users,1083,failed,2026-03-27 17:38:39.081702,1
SELECT,users,9387,failed,2026-03-26 00:31:39.081702,1
UPDATE,logs,2238,failed,2026-03-27 07:11:39.081702,0
DELETE,payments,6838,failed,2026-03-29 02:05:39.081702,1
SELECT,payments,3923,success,2026-03-27 18:53:39.081702,0
DELETE,payments,8118,success,2026-03-30 15:08:39.081702,0
INSERT,payments,9741,failed,2026-03-25 12:28:39.081702,1
INSERT,orders,5938,failed,2026-03-26 23:45:39.081702,1
EXPORT,payments,7755,failed,2026-03-25 06:42:39.081702,1
INSERT,logs,3112,failed,2026-03-29 23:16:39.081702,0
INSERT,payments,6049,failed,2026-03-26 02:16:39.081702,1
DELETE,logs,2635,failed,2026-03-28 04:11:39.081702,0
UPDATE,users,9420,success,2026-03-23 20:26:39.082703,0
EXPORT,users,7551,failed,2026-03-26 03:15:39.082703,1
DELETE,payments,5543,success,2026-03-30 00:56:39.082703,0
UPDATE,users,5478,failed,2026-03-27 16:16:39.082703,1
EXPORT,users,186,failed,2026-03-30 17:52:39.082703,0
SELECT,logs,1613,failed,2026-03-29 13:57:39.082703,0
DELETE,orders,5316,success,2026-03-30 04:28:39.082703,0
DELETE,payments,5192,success,2026-03-25 22:03:39.082703,0
INSERT,orders,7660,failed,2026-03-30 06:29:39.082703,1
EXPORT,users,5018,success,2026-03-25 23:42:39.082703,1
DELETE,orders,2195,success,2026-03-29 08:41:39.082703,0
EXPORT,users,3343,failed,2026-03-29 07:21:39.082703,1
DELETE,logs,3930,success,2026-03-30 14:56:39.082703,0
SELECT,users,7760,success,2026-03-26 23:59:39.082703,0
EXPORT,orders,8312,failed,2026-03-26 20:50:39.082703,1
INSERT,payments,8956,success,2026-03-25 20:33:39.082703,0
EXPORT,orders,5603,success,2026-03-28 16:57:39.082703,1
EXPORT,payments,9186,success,2026-03-24 18:08:39.082703,1
DELETE,users,7014,failed,2026-03-24 12:34:39.082703,1
UPDATE,orders,8852,success,2026-03-25 15:45:39.082703,0
EXPORT,logs,2956,failed,2026-03-25 17:14:39.082703,1
INSERT,orders,7026,success,2026-03-28 17:54:39.082703,0
UPDATE,payments,2352,failed,2026-03-26 16:12:39.082703,0
SELECT,payments,7589,failed,2026-03-27 14:40:39.082703,1
UPDATE,logs,40,failed,2026-03-27 05:36:39.082703,0
SELECT,logs,5951,success,2026-03-27 18:49:39.082703,0
EXPORT,logs,8348,success,2026-03-28 17:26:39.082703,1
DELETE,payments,597,success,2026-03-30 15:43:39.082703,0
SELECT,orders,3955,failed,2026-03-25 09:00:39.082703,0
EXPORT,users,1997,success,2026-03-25 19:21:39.082703,1
SELECT,users,5041,failed,2026-03-25 23:12:39.082703,1
EXPORT,logs,9455,success,2026-03-24 09:52:39.082703,1
EXPORT,users,3592,failed,2026-03-27 02:01:39.082703,1
EXPORT,users,3510,failed,2026-03-24 05:00:39.082703,1
INSERT,orders,5904,failed,2026-03-30 03:10:39.082703,1
DELETE,orders,6856,success,2026-03-24 01:01:39.082703,0
INSERT,users,4782,failed,2026-03-28 21:46:39.082703,0
DELETE,users,8060,success,2026-03-28 06:15:39.082703,1
SELECT,logs,3639,success,2026-03-24 00:17:39.082703,0
INSERT,orders,5392,failed,2026-03-24 17:32:39.082703,1
INSERT,users,5312,success,2026-03-29 05:49:39.082703,0
DELETE,orders,2408,success,2026-03-28 11:50:39.082703,0
DELETE,users,7601,success,2026-03-26 06:02:39.082703,1
INSERT,payments,736,success,2026-03-26 08:57:39.083945,0
SELECT,payments,3025,failed,2026-03-30 10:29:39.083945,0
INSERT,logs,871,success,2026-03-27 12:28:39.083945,0
INSERT,orders,2890,failed,2026-03-26 20:59:39.083945,0
SELECT,payments,2384,failed,2026-03-24 23:38:39.083945,0
EXPORT,payments,6421,success,2026-03-24 10:28:39.083945,1
INSERT,payments,500,success,2026-03-29 09:57:39.083945,0
EXPORT,users,3655,success,2026-03-28 17:39:39.083945,1
SELECT,users,4906,success,2026-03-26 00:33:39.083945,0
DELETE,logs,9320,success,2026-03-30 11:16:39.083945,0
DELETE,logs,1597,failed,2026-03-25 09:33:39.083945,0
INSERT,users,2604,success,2026-03-28 01:06:39.083945,0
DELETE,payments,716,failed,2026-03-24 07:02:39.083945,0
INSERT,orders,8752,failed,2026-03-27 10:44:39.083945,1
SELECT,logs,1756,success,2026-03-27 02:48:39.083945,0
DELETE,logs,5239,success,2026-03-25 03:15:39.083945,0
SELECT,users,802,failed,2026-03-28 08:14:39.083945,0
DELETE,payments,4393,success,2026-03-28 05:37:39.083945,0
INSERT,orders,732,failed,2026-03-25 02:14:39.083945,0
DELETE,payments,891,success,2026-03-26 20:48:39.083945,0
DELETE,users,4904,success,2026-03-24 10:36:39.083945,1
UPDATE,logs,8562,success,2026-03-28 10:04:39.083945,0
UPDATE,logs,5598,failed,2026-03-25 18:34:39.083945,1
SELECT,logs,5608,success,2026-03-26 01:33:39.083945,0
DELETE,payments,5052,failed,2026-03-24 16:33:39.083945,1
INSERT,payments,2836,failed,2026-03-30 04:42:39.083945,0
DELETE,orders,6937,success,2026-03-25 11:42:39.083945,0
INSERT,payments,8027,failed,2026-03-29 09:48:39.083945,1
DELETE,users,9291,failed,2026-03-28 11:34:39.083945,1
UPDATE,users,9926,success,2026-03-25 09:58:39.083945,0
UPDATE,orders,9421,success,2026-03-25 15:49:39.083945,0
EXPORT,orders,1460,success,2026-03-29 04:24:39.083945,1
DELETE,users,644,success,2026-03-29 18:55:39.083945,1
SELECT,users,5905,success,2026-03-26 10:33:39.083945,0
INSERT,orders,6647,failed,2026-03-24 13:04:39.083945,1
SELECT,logs,8960,success,2026-03-24 21:02:39.083945,0
INSERT,users,6433,success,2026-03-29 00:46:39.083945,0
UPDATE,payments,868,failed,2026-03-29 19:09:39.083945,0
INSERT,users,6507,success,2026-03-29 07:18:39.083945,0
SELECT,payments,8711,failed,2026-03-30 16:13:39.083945,1
EXPORT,users,3870,failed,2026-03-25 09:03:39.083945,1
EXPORT,logs,2084,failed,2026-03-30 09:32:39.083945,1
UPDATE,users,4593,failed,2026-03-26 17:19:39.083945,0
EXPORT,payments,6623,failed,2026-03-25 17:58:39.083945,1
INSERT,orders,7910,failed,2026-03-30 18:01:39.083945,1
SELECT,logs,1239,failed,2026-03-29 21:19:39.085235,0
UPDATE,users,8236,success,2026-03-28 10:41:39.085235,0
SELECT,orders,6583,success,2026-03-27 00:18:39.085235,0
SELECT,orders,1441,failed,2026-03-29 16:33:39.085235,0
UPDATE,payments,6183,failed,2026-03-28 00:57:39.085235,1
EXPORT,orders,2400,success,2026-03-27 02:57:39.085235,1
DELETE,logs,4326,failed,2026-03-30 13:57:39.085235,0
DELETE,users,5422,failed,2026-03-24 22:13:39.085235,1
EXPORT,logs,8124,success,2026-03-27 10:31:39.085235,1
EXPORT,orders,4488,failed,2026-03-26 20:23:39.085235,1
EXPORT,orders,8925,success,2026-03-26 23:16:39.085235,1
INSERT,users,3325,success,2026-03-24 09:47:39.085235,0
UPDATE,logs,6621,success,2026-03-28 19:50:39.085235,0
DELETE,orders,6240,success,2026-03-29 05:31:39.085235,0
INSERT,logs,5016,failed,2026-03-29 01:36:39.085235,1
INSERT,logs,4591,success,2026-03-27 07:18:39.085235,0
INSERT,users,5008,success,2026-03-27 09:07:39.085235,0
EXPORT,logs,3790,failed,2026-03-27 00:08:39.085235,1
DELETE,orders,3038,success,2026-03-26 04:07:39.085235,0
EXPORT,payments,2248,failed,2026-03-30 18:56:39.085235,1
EXPORT,logs,5226,failed,2026-03-28 13:15:39.085235,1
EXPORT,logs,5272,success,2026-03-24 09:49:39.085235,1
SELECT,users,5894,failed,2026-03-26 10:41:39.085235,1
UPDATE,logs,2744,failed,2026-03-29 08:35:39.085235,0
EXPORT,users,8329,success,2026-03-24 10:27:39.085235,1
SELECT,logs,9467,failed,2026-03-26 00:43:39.085235,1
INSERT,logs,9015,failed,2026-03-28 12:51:39.085235,1
UPDATE,orders,2723,success,2026-03-27 00:29:39.085235,0
EXPORT,orders,8960,success,2026-03-30 12:24:39.085235,1
SELECT,orders,4127,success,2026-03-28 10:58:39.085235,0
EXPORT,logs,4284,failed,2026-03-25 17:42:39.085235,1
EXPORT,logs,451,success,2026-03-28 01:17:39.085235,0
INSERT,users,6482,failed,2026-03-28 16:31:39.085235,1
DELETE,payments,142,failed,2026-03-26 06:38:39.086526,0
INSERT,payments,9735,failed,2026-03-24 16:42:39.086526,1
DELETE,orders,5210,failed,2026-03-27 13:00:39.086526,1
INSERT,logs,8861,failed,2026-03-28 00:35:39.086526,1
UPDATE,logs,9519,success,2026-03-26 18:41:39.086526,0
UPDATE,users,4156,success,2026-03-30 09:46:39.086526,0
DELETE,orders,2219,success,2026-03-26 11:24:39.086526,0
INSERT,orders,9307,failed,2026-03-25 15:19:39.086526,1
DELETE,logs,6532,success,2026-03-25 00:55:39.086526,0
EXPORT,payments,5748,failed,2026-03-29 09:03:39.086526,1
EXPORT,orders,7404,failed,2026-03-30 14:02:39.086526,1
EXPORT,logs,8253,success,2026-03-24 18:06:39.086526,1
DELETE,logs,2307,success,2026-03-25 08:33:39.086526,0
INSERT,logs,3015,failed,2026-03-28 13:13:39.086526,0
INSERT,orders,3986,success,2026-03-30 06:46:39.086526,0
INSERT,orders,8751,failed,2026-03-27 12:24:39.086526,1
DELETE,users,702,success,2026-03-25 23:46:39.086526,1
INSERT,payments,2683,success,2026-03-25 16:36:39.086526,0
SELECT,users,5341,failed,2026-03-30 03:28:39.087059,1
INSERT,users,4935,failed,2026-03-30 08:22:39.087059,0
INSERT,users,9729,failed,2026-03-24 23:51:39.087059,1
EXPORT,logs,4837,success,2026-03-24 06:17:39.087059,1
DELETE,orders,4726,success,2026-03-24 14:04:39.087059,0
INSERT,users,9987,success,2026-03-29 02:00:39.087059,0
EXPORT,logs,4497,success,2026-03-30 12:43:39.087059,1
INSERT,users,519,failed,2026-03-28 12:06:39.087059,0
DELETE,payments,3685,failed,2026-03-25 17:56:39.087059,0
DELETE,users,1748,success,2026-03-28 11:28:39.087059,1
INSERT,orders,1518,failed,2026-03-26 07:36:39.087059,0
UPDATE,users,6058,failed,2026-03-27 10:42:39.087059,1
UPDATE,logs,606,success,2026-03-30 04:54:39.087059,0
DELETE,payments,2179,failed,2026-03-29 15:22:39.087059,0
UPDATE,orders,4893,success,2026-03-26 18:26:39.087059,0
SELECT,orders,3254,failed,2026-03-29 14:27:39.087059,0
UPDATE,orders,1027,success,2026-03-26 12:10:39.087059,0
SELECT,users,1266,success,2026-03-29 20:59:39.087059,0
EXPORT,payments,8982,success,2026-03-27 15:47:39.087059,1
